Title,Genre,Tags,Languages,Series or Movie,Hidden Gem Score,Runtime,View Rating,IMDb Score,Awards Received,Awards Nominated For,Release Date,Netflix Release Date,Korean content
The Boss Baby: Back in Business,Comedy,TV Comedies,"English, Mandarin, French, Cantonese, Spanish",Series,7.0,1.176450742240216,10.502906976744185,6.4,1.0,2.0,2018-04-06 00:00:00.000000000,2018-04-06 00:00:00.000000000,False
The 4th Company,Drama,Dramas,Spanish,Movie,7.7,1.176450742240216,10.502906976744185,6.2,12.0,11.0,2018-04-05 00:00:00.000000000,2018-04-06 00:00:00.000000000,False
Orbiter 9,Drama,Dramas,"Spanish, English",Movie,4.6,1.176450742240216,10.502906976744185,5.9,1.0,2.0,2017-04-07 00:00:00.000000000,2018-04-06 00:00:00.000000000,False
6 Balloons,Drama,Dramas,English,Movie,6.7,1.176450742240216,10.502906976744185,5.9,0.0,1.0,2018-04-06 00:00:00.000000000,2018-04-06 00:00:00.000000000,False
Seth Rogens Hilarity for Charity,Comedy,Comedies,English,Movie,6.4,1.176450742240216,10.502906976744185,5.0,0.0,0.0,2018-04-06 00:00:00.000000000,2018-04-06 00:00:00.000000000,False
Sun Dogs,Drama,Comedies,English,Movie,7.7,1.176450742240216,10.502906976744185,6.3,6.0,0.0,2018-04-06 00:00:00.000000000,2018-04-06 00:00:00.000000000,False
İstanbul Kırmızısı,Drama,Dramas,Turkish,Movie,5.5,1.176450742240216,10.502906976744185,5.5,1.0,10.0,2017-03-02 00:00:00.000000000,2018-04-05 00:00:00.000000000,False
Despicable Me 3,Comedy,Comedies,English,Movie,2.8,1.176450742240216,10.502906976744185,6.3,0.0,33.0,2017-06-30 00:00:00.000000000,2018-04-05 00:00:00.000000000,False
Behind the Curtain: Todrick Hall,Documentary,Documentaries,English,Movie,8.2,1.176450742240216,10.502906976744185,6.7,1.0,1.0,2017-12-12 00:00:00.000000000,2018-04-05 00:00:00.000000000,False
Day of the Dead: Bloodline,Drama,Independent Movies,English,Movie,1.8,1.176450742240216,10.502906976744185,3.4,0.0,0.0,2018-01-05 00:00:00.000000000,2018-04-05 00:00:00.000000000,False
Bir Baba Hindu,Comedy,Comedies,Turkish,Movie,5.2,1.176450742240216,10.502906976744185,2.8,0.0,2.0,2016-09-30 00:00:00.000000000,2018-04-04 00:00:00.000000000,False
Görümce,Comedy,Comedies,Turkish,Movie,6.1,1.176450742240216,10.502906976744185,5.0,0.0,4.0,2016-12-02 00:00:00.000000000,2018-04-04 00:00:00.000000000,False
Küçük Esnaf,Comedy,Comedies,Turkish,Movie,6.0,1.176450742240216,10.502906976744185,5.6,0.0,0.0,2016-04-08 00:00:00.000000000,2018-04-04 00:00:00.000000000,False
Ekşi Elmalar,Drama,Dramas,Turkish,Movie,5.5,1.176450742240216,10.502906976744185,7.1,1.0,2.0,2016-10-28 00:00:00.000000000,2018-04-04 00:00:00.000000000,False
Organize Isler,Drama,Comedies,Turkish,Movie,3.8,1.176450742240216,10.502906976744185,7.4,2.0,4.0,2005-12-23 00:00:00.000000000,2018-04-04 00:00:00.000000000,False
Ali Baba ve 7 Cüceler,Drama,Comedies,"Turkish, Azerbaijani, Russian, English, Spanish, Japanese, French, Arabic",Movie,2.9,1.176450742240216,10.502906976744185,5.7,1.0,0.0,2015-11-13 00:00:00.000000000,2018-04-04 00:00:00.000000000,False
Fary Is the New Black,Comedy,Comedies,French,Movie,7.9,1.176450742240216,10.502906976744185,6.0,0.0,0.0,2018-04-03 00:00:00.000000000,2018-04-03 00:00:00.000000000,False
Silverado,Drama,Action & Adventure,English,Movie,3.5,1.176450742240216,10.502906976744185,7.2,1.0,4.0,1985-07-10 00:00:00.000000000,2018-04-02 00:00:00.000000000,False
Inferno,Drama,Dramas,"English, French, Italian, Turkish",Movie,2.1,1.176450742240216,10.502906976744185,6.2,4.0,1.0,2016-10-28 00:00:00.000000000,2018-04-02 00:00:00.000000000,False
Titeuf,Comedy,Children & Family Movies,French,Movie,7.3,1.176450742240216,10.502906976744185,5.7,0.0,0.0,2011-04-06 00:00:00.000000000,2018-04-01 00:00:00.000000000,False
Hush,Drama,Thrillers,English,Movie,1.4,1.176450742240216,10.502906976744185,5.5,1.0,2.0,1998-03-06 00:00:00.000000000,2018-04-01 00:00:00.000000000,False
Loaded,Drama,International TV Dramas,English,Series,7.7,1.176450742240216,10.502906976744185,6.6,0.0,0.0,2017-07-17 00:00:00.000000000,2018-04-01 00:00:00.000000000,False
LOST SONG,Drama,Anime Series,Japanese,Series,8.4,1.176450742240216,10.502906976744185,7.2,0.0,0.0,2013-07-10 02:46:41.879537152,2018-04-01 00:00:00.000000000,False
Fallet,Comedy,TV Comedies,Swedish,Series,7.7,1.176450742240216,10.502906976744185,6.8,1.0,4.0,2013-07-10 02:46:41.879537152,2018-04-01 00:00:00.000000000,False
The Paper,Drama,International TV Dramas,Croatian,Series,8.5,1.176450742240216,10.502906976744185,8.2,0.0,0.0,2013-07-10 02:46:41.879537152,2018-04-01 00:00:00.000000000,False
Una,Drama,Dramas,English,Movie,3.5,1.176450742240216,10.502906976744185,6.2,0.0,3.0,2017-09-01 00:00:00.000000000,2018-04-01 00:00:00.000000000,False
Om Shanti Om,Drama,Comedies,"Hindi, Urdu",Movie,3.6,1.176450742240216,10.502906976744185,6.7,36.0,26.0,2007-11-09 00:00:00.000000000,2018-04-01 00:00:00.000000000,False
Operation Odessa,Documentary,Documentaries,English,Movie,7.0,1.176450742240216,10.502906976744185,7.7,0.0,1.0,2018-04-01 00:00:00.000000000,2018-04-01 00:00:00.000000000,False
Revolt,Action,Action & Adventure,"Kikuyu, English",Movie,3.6,1.176450742240216,10.502906976744185,5.2,0.0,1.0,2017-07-01 00:00:00.000000000,2018-03-31 00:00:00.000000000,False
Chosen,Drama,TV Programmes,English,Series,6.08953859238785,1.176450742240216,10.502906976744185,6.599128216032314,5.0,2.0,2013-07-10 02:46:41.879537152,2018-03-31 00:00:00.000000000,False
Th Eena Meena Deeka Chase Comedy Show,Animation,TV Programmes,English,Series,7.4,1.176450742240216,10.502906976744185,4.8,0.0,0.0,2015-01-01 00:00:00.000000000,2018-03-31 00:00:00.000000000,False
Trump: An American Dream,Documentary,TV Programmes,English,Series,6.8,1.176450742240216,10.502906976744185,7.2,0.0,1.0,2017-11-09 00:00:00.000000000,2018-03-30 00:00:00.000000000,False
Reboot: The Guardian Code,Drama,TV Programmes,English,Series,6.3,1.176450742240216,10.502906976744185,3.7,0.0,6.0,2018-03-30 00:00:00.000000000,2018-03-30 00:00:00.000000000,False
Happy Anniversary,Comedy,Comedies,English,Movie,6.6,1.176450742240216,10.502906976744185,5.7,0.0,0.0,2018-03-30 00:00:00.000000000,2018-03-30 00:00:00.000000000,False
First Match,Drama,Dramas,English,Movie,7.6,1.176450742240216,10.502906976744185,6.4,2.0,1.0,2018-03-30 00:00:00.000000000,2018-03-30 00:00:00.000000000,False
Rapture,Drama,TV Programmes,English,Series,6.08953859238785,1.176450742240216,10.502906976744185,6.599128216032314,0.0,0.0,2013-07-10 02:46:41.879537152,2018-03-30 00:00:00.000000000,False
The China Hustle,Documentary,Documentaries,English,Movie,7.2,1.176450742240216,10.502906976744185,7.2,0.0,3.0,2018-03-23 00:00:00.000000000,2018-03-30 00:00:00.000000000,False
LAST HOPE,Documentary,Anime Series,English,Series,6.08953859238785,1.176450742240216,10.502906976744185,6.599128216032314,0.0,0.0,2018-04-01 00:00:00.000000000,2018-03-29 00:00:00.000000000,False
James Acaster: Repertoire,Comedy,Comedies,English,Series,7.9,1.176450742240216,10.502906976744185,8.4,0.0,0.0,2018-03-27 00:00:00.000000000,2018-03-27 00:00:00.000000000,False
Paradox,Fantasy,Dramas,English,Movie,6.3,1.176450742240216,10.502906976744185,3.9,0.0,1.0,2018-05-23 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
The Defiant Ones,Crime,TV Programmes,English,Series,4.2,1.176450742240216,10.502906976744185,8.5,7.0,13.0,2017-07-09 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
Alexa and Katie,Drama,TV Programmes,English,Series,7.2,1.176450742240216,10.502906976744185,7.5,1.0,7.0,2018-03-23 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
The Mechanism,Drama,TV Programmes,Portuguese,Series,4.2,1.176450742240216,10.502906976744185,8.4,0.0,2.0,2018-03-23 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
Roxanne Roxanne,Drama,Dramas,English,Movie,7.0,1.176450742240216,10.502906976744185,6.2,1.0,4.0,2018-03-23 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
"Game Over, Man!",Comedy,Comedies,English,Movie,1.7,1.176450742240216,10.502906976744185,5.4,0.0,2.0,2018-03-23 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
Layla M.,Drama,Dramas,"Arabic, English, Dutch",Movie,8.4,1.176450742240216,10.502906976744185,6.7,6.0,8.0,2016-11-17 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
SWORDGAI The Animation,Action,TV Programmes,Japanese,Series,7.6,1.176450742240216,10.502906976744185,5.9,0.0,0.0,2018-03-23 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
Requiem,Drama,TV Programmes,"English, British Sign Language, Welsh",Series,5.6,1.176450742240216,10.502906976744185,6.5,2.0,0.0,2018-02-02 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
Day and Night,Drama,TV Programmes,Chinese,Series,8.8,1.176450742240216,10.502906976744185,8.3,12.0,0.0,2017-08-30 00:00:00.000000000,2018-03-23 00:00:00.000000000,False
Conor McGregor: Notorious,Documentary,Documentaries,English,Movie,5.9,1.176450742240216,10.502906976744185,7.2,0.0,0.0,2017-11-08 00:00:00.000000000,2018-03-21 00:00:00.000000000,False
A Man in the Dark,Thriller,US Movies,English,Movie,3.8,1.176450742240216,10.502906976744185,7.1,7.0,21.0,2016-08-26 00:00:00.000000000,2018-03-17 00:00:00.000000000,False
Live,Drama,TV Programmes,Korean,Series,8.8,1.176450742240216,10.502906976744185,8.4,0.0,1.0,2018-03-10 00:00:00.000000000,2018-03-16 00:00:00.000000000,True
Wild Wild Country,Crime,TV Programmes,English,Series,4.1,1.176450742240216,10.502906976744185,8.2,2.0,13.0,2018-03-16 00:00:00.000000000,2018-03-16 00:00:00.000000000,False
On My Block,Comedy,TV Programmes,English,Series,4.0,1.176450742240216,10.502906976744185,8.0,1.0,8.0,2018-03-16 00:00:00.000000000,2018-03-16 00:00:00.000000000,False
Benji,Drama,Dramas,English,Movie,6.0,1.176450742240216,10.502906976744185,6.3,0.0,0.0,2018-03-16 00:00:00.000000000,2018-03-16 00:00:00.000000000,False
Take Your Pills,Documentary,Documentaries,English,Movie,5.8,1.176450742240216,10.502906976744185,6.4,0.0,6.0,2018-03-16 00:00:00.000000000,2018-03-16 00:00:00.000000000,False
Edha,Drama,TV Programmes,Spanish,Series,7.1,1.176450742240216,10.502906976744185,4.8,0.0,0.0,2018-03-16 00:00:00.000000000,2018-03-16 00:00:00.000000000,False
The Art of Loving,Drama,Dramas,"Polish, German",Movie,7.0,1.176450742240216,10.502906976744185,7.1,4.0,8.0,2017-01-27 00:00:00.000000000,2018-03-15 00:00:00.000000000,False
The Thousand Faces of Dunjia,Action,Action & Adventure,Mandarin,Movie,6.6,1.176450742240216,10.502906976744185,5.4,0.0,7.0,2017-12-15 00:00:00.000000000,2018-03-15 00:00:00.000000000,False
Secret of the Nile,Drama,TV Programmes,Arabic,Series,8.4,1.176450742240216,10.502906976744185,8.2,1.0,1.0,2016-06-06 00:00:00.000000000,2018-03-15 00:00:00.000000000,False
I Love You,Drama,Comedies,English,Movie,6.9,1.176450742240216,10.502906976744185,4.3,0.0,0.0,2017-06-09 00:00:00.000000000,2018-03-15 00:00:00.000000000,False
Steel Rain,Drama,Dramas,"Korean, Mandarin, English",Movie,6.5,1.176450742240216,10.502906976744185,7.1,2.0,3.0,2018-03-14 00:00:00.000000000,2018-03-14 00:00:00.000000000,True
Ricky Gervais: Humanity,Comedy,Comedies,English,Movie,3.2,1.176450742240216,10.502906976744185,8.0,0.0,0.0,2018-03-13 00:00:00.000000000,2018-03-13 00:00:00.000000000,False
Stretch Armstrong: The Breakout,Comedy,Children & Family Films,English,Movie,8.1,1.176450742240216,10.502906976744185,6.4,0.0,0.0,2017-11-17 00:00:00.000000000,2018-03-13 00:00:00.000000000,False
Annihilation,Drama,Sci-Fi & Fantasy,English,Movie,3.9,1.176450742240216,10.502906976744185,6.8,16.0,56.0,2018-02-23 00:00:00.000000000,2018-03-12 00:00:00.000000000,False
Nocturne,Thriller,Thriller,English,Movie,6.08953859238785,1.176450742240216,10.502906976744185,6.599128216032314,0.0,0.0,2019-03-06 00:00:00.000000000,2018-03-10 00:00:00.000000000,False
Collateral,Drama,TV Programmes,English,Series,3.4,1.176450742240216,10.502906976744185,6.8,0.0,4.0,2018-03-09 00:00:00.000000000,2018-03-09 00:00:00.000000000,False
The Outsider,Drama,Dramas,"English, Japanese",Movie,1.8,1.176450742240216,10.502906976744185,6.3,0.0,0.0,2018-03-09 00:00:00.000000000,2018-03-09 00:00:00.000000000,False
A.I.C.O.,Action,TV Programmes,Japanese,Series,7.7,1.176450742240216,10.502906976744185,6.4,0.0,0.0,2018-03-09 00:00:00.000000000,2018-03-09 00:00:00.000000000,False
Ladies First,Documentary,Documentaries,"Hindi, English",Movie,8.4,1.176450742240216,10.502906976744185,7.2,12.0,2.0,2018-03-08 00:00:00.000000000,2018-03-08 00:00:00.000000000,False
Bullet Head,Drama,Thrillers,English,Movie,3.4,1.176450742240216,10.502906976744185,5.4,0.0,0.0,2017-12-08 00:00:00.000000000,2018-03-07 00:00:00.000000000,False
Borderliner,Drama,TV Dramas,Norwegian,Series,6.8,1.176450742240216,10.502906976744185,6.8,1.0,2.0,2017-11-02 00:00:00.000000000,2018-03-06 00:00:00.000000000,False
B: The Beginning,Drama,TV Programmes,Japanese,Series,6.8,1.176450742240216,10.502906976744185,7.2,0.0,0.0,2018-03-02 00:00:00.000000000,2018-03-02 00:00:00.000000000,False
Ghost Wars,Drama,TV Programmes,English,Series,6.1,1.176450742240216,10.502906976744185,6.3,3.0,8.0,2017-10-05 00:00:00.000000000,2018-03-02 00:00:00.000000000,False
Ravenous,Drama,Horror Films,French,Movie,3.9,1.176450742240216,10.502906976744185,5.9,16.0,7.0,2018-03-02 00:00:00.000000000,2018-03-02 00:00:00.000000000,False
Flint Town,Crime,TV Programmes,English,Series,7.3,1.176450742240216,10.502906976744185,7.9,1.0,4.0,2018-03-02 00:00:00.000000000,2018-03-02 00:00:00.000000000,False
Loving Vincent,Drama,Dramas,English,Movie,3.8,1.176450742240216,10.502906976744185,7.8,22.0,51.0,2017-09-22 00:00:00.000000000,2018-03-01 00:00:00.000000000,False
King Arthur: Legend of the Sword,Drama,Action & Adventure,English,Movie,2.3,1.176450742240216,10.502906976744185,6.7,0.0,10.0,2017-05-12 00:00:00.000000000,2018-03-01 00:00:00.000000000,False
Something Huge,Comedy,Comedies,Spanish,Movie,7.9,1.176450742240216,10.502906976744185,4.5,0.0,0.0,2018-03-01 00:00:00.000000000,2018-03-01 00:00:00.000000000,False
Dil Se,Drama,Dramas,Hindi,Movie,3.9,1.176450742240216,10.502906976744185,7.6,11.0,2.0,1998-08-21 00:00:00.000000000,2018-03-01 00:00:00.000000000,False
Schubert In Love,Comedy,Comedies,German,Movie,7.4,1.176450742240216,10.502906976744185,5.1,0.0,0.0,2016-12-08 00:00:00.000000000,2018-03-01 00:00:00.000000000,False
Love Beats Rhymes,Drama,Dramas,English,Movie,7.1,1.176450742240216,10.502906976744185,5.4,0.0,0.0,2017-12-01 00:00:00.000000000,2018-03-01 00:00:00.000000000,False
Judwaa 2,Comedy,Comedies,Hindi,Movie,2.2,1.176450742240216,10.502906976744185,3.7,0.0,6.0,2017-09-29 00:00:00.000000000,2018-03-01 00:00:00.000000000,False
Derren Brown: The Push,Reality-TV,Reality Programmes,English,Movie,7.1,1.176450742240216,10.502906976744185,7.5,0.0,0.0,2018-02-27 00:00:00.000000000,2018-02-27 00:00:00.000000000,False
Marlon Wayans: Woke-ish,Comedy,Comedies,English,Movie,7.2,1.176450742240216,10.502906976744185,6.5,0.0,0.0,2018-02-27 00:00:00.000000000,2018-02-27 00:00:00.000000000,False
Beach Rats,Drama,Dramas,English,Movie,3.8,1.176450742240216,10.502906976744185,6.4,12.0,16.0,2018-01-25 00:00:00.000000000,2018-02-27 00:00:00.000000000,False
Mute,Thriller,Thrillers,"English, German",Movie,1.8,1.176450742240216,10.502906976744185,5.4,0.0,1.0,2018-02-23 00:00:00.000000000,2018-02-23 00:00:00.000000000,False
Seven Seconds,Drama,TV Programmes,English,Series,3.9,1.176450742240216,10.502906976744185,7.7,8.0,11.0,2018-02-23 00:00:00.000000000,2018-02-23 00:00:00.000000000,False
Ugly Delicious,Documentary,TV Programmes,English,Series,7.3,1.176450742240216,10.502906976744185,7.8,0.0,0.0,2018-02-23 00:00:00.000000000,2018-02-23 00:00:00.000000000,False
Hitlers Circle of Evil,Documentary,TV Programmes,English,Series,7.4,1.176450742240216,10.502906976744185,8.0,0.0,0.0,2018-02-22 00:00:00.000000000,2018-02-22 00:00:00.000000000,False
Forgotten,Thriller,Dramas,Korean,Movie,3.7,1.176450742240216,10.502906976744185,7.4,0.0,0.0,2017-11-29 00:00:00.000000000,2018-02-21 00:00:00.000000000,True
The Frankenstein Chronicles,Drama,TV Dramas,English,Series,3.7,1.176450742240216,10.502906976744185,7.3,2.0,0.0,2018-02-20 00:00:00.000000000,2018-02-20 00:00:00.000000000,False
FullMetal Alchemist,Action,Dramas,"Japanese, English",Movie,2.5,1.176450742240216,10.502906976744185,5.2,0.0,0.0,2017-12-01 00:00:00.000000000,2018-02-19 00:00:00.000000000,False
The Joel McHale Show with Joel McHale,Comedy,TV Programmes,English,Series,7.5,1.176450742240216,10.502906976744185,7.2,0.0,0.0,2018-02-18 00:00:00.000000000,2018-02-18 00:00:00.000000000,False
First Team: Juventus,Documentary,TV Programmes,Italian,Series,7.7,1.176450742240216,10.502906976744185,7.3,0.0,0.0,2018-02-16 00:00:00.000000000,2018-02-16 00:00:00.000000000,False
Everything Sucks!,Drama,TV Programmes,English,Series,3.8,1.176450742240216,10.502906976744185,7.5,0.0,4.0,2018-02-16 00:00:00.000000000,2018-02-16 00:00:00.000000000,False
Irreplaceable You,Drama,Dramas,English,Movie,3.1,1.176450742240216,10.502906976744185,6.4,0.0,0.0,2018-02-16 00:00:00.000000000,2018-02-16 00:00:00.000000000,False
Reply 1988,Drama,TV Dramas,Korean,Series,7.8,1.176450742240216,10.502906976744185,9.1,5.0,19.0,2015-11-06 00:00:00.000000000,2018-02-15 00:00:00.000000000,True
Rooftop Prince,Comedy,TV Comedies,Korean,Series,7.8,1.176450742240216,10.502906976744185,7.8,11.0,2.0,2012-03-21 00:00:00.000000000,2018-02-15 00:00:00.000000000,True
Fatal,Comedy,Comedies,French,Movie,6.3,1.176450742240216,10.502906976744185,5.8,1.0,0.0,2010-06-16 00:00:00.000000000,2018-02-15 00:00:00.000000000,False
Chris Rock: Tamborine,Comedy,Comedies,English,Movie,6.1,1.176450742240216,10.502906976744185,6.6,0.0,0.0,2018-02-14 00:00:00.000000000,2018-02-14 00:00:00.000000000,False
Love Per Square Foot,Comedy,Comedies,Hindi,Movie,4.8,1.176450742240216,10.502906976744185,7.2,0.0,0.0,2018-02-14 00:00:00.000000000,2018-02-14 00:00:00.000000000,False
The Ritual,Thriller,Thrillers,"English, Swedish",Movie,3.2,1.176450742240216,10.502906976744185,6.3,4.0,4.0,2018-02-09 00:00:00.000000000,2018-02-09 00:00:00.000000000,False
Seeing Allred,Documentary,Documentaries,English,Movie,8.4,1.176450742240216,10.502906976744185,6.9,0.0,3.0,2018-02-09 00:00:00.000000000,2018-02-09 00:00:00.000000000,False
When We First Met,Comedy,Comedies,"English, Mandarin",Movie,2.4,1.176450742240216,10.502906976744185,6.4,0.0,0.0,2018-02-09 00:00:00.000000000,2018-02-09 00:00:00.000000000,False
The Emoji Movie,Comedy,Comedies,"English, Spanish",Movie,0.9,1.176450742240216,10.502906976744185,3.3,7.0,3.0,2017-07-28 00:00:00.000000000,2018-02-09 00:00:00.000000000,False
Queer Eye,Reality-TV,TV Programmes,English,Series,4.2,1.176450742240216,10.502906976744185,8.5,15.0,29.0,2018-02-07 00:00:00.000000000,2018-02-07 00:00:00.000000000,False
Fred Armisen: Standup For Drummers,Comedy,Comedies,"English, Spanish",Movie,7.5,1.176450742240216,10.502906976744185,5.8,0.0,0.0,2018-02-06 00:00:00.000000000,2018-02-06 00:00:00.000000000,False
The Cloverfield Paradox,Action,Action & Adventure,"English, Mandarin, German",Movie,1.9,1.176450742240216,10.502906976744185,5.5,0.0,1.0,2018-02-04 00:00:00.000000000,2018-02-05 00:00:00.000000000,False
Ollie and Moon,Animation,TV Programmes,"English, French",Series,9.2,1.176450742240216,10.502906976744185,8.4,0.0,0.0,2013-07-10 02:46:41.879537152,2018-02-03 00:00:00.000000000,False
Coach Snoop,Documentary,TV Programmes,English,Series,8.1,1.176450742240216,10.502906976744185,6.8,0.0,1.0,2016-05-19 00:00:00.000000000,2018-02-02 00:00:00.000000000,False
Luna Petunia: Return to Amazia,Animation,TV Programmes,English,Series,7.4,1.176450742240216,10.502906976744185,4.8,0.0,2.0,2018-02-02 00:00:00.000000000,2018-02-02 00:00:00.000000000,False
Altered Carbon,Drama,TV Programmes,"English, Spanish, Arabic, German",Series,4.0,1.176450742240216,10.502906976744185,8.0,4.0,22.0,2018-02-02 00:00:00.000000000,2018-02-02 00:00:00.000000000,False
Kavin Jay: Everybody Calm Down!,Comedy,Comedies,English,Movie,7.8,1.176450742240216,10.502906976744185,5.8,0.0,0.0,2018-02-02 00:00:00.000000000,2018-02-02 00:00:00.000000000,False
Damnation,Drama,TV Programmes,English,Series,5.4,1.176450742240216,10.502906976744185,7.7,1.0,6.0,2013-07-10 02:46:41.879537152,2018-02-01 00:00:00.000000000,False
